stop_id,stop_code,stop_name,stop_lat,stop_lon
502,DC4339,Police Post,28.577431,77.035333
503,DC4343,Amrohi More,28.574817,77.0513
504,DC4345,Dwarka Sec-19 Modern School,28.578167,77.0542
505,DC4198,NHAI Building/ Dwarka Sec-10 Metro Station,28.579068,77.059118
506,DC4199,President Cabinet Apartments,28.582753,77.062279
507,DC4200,Princess Park/ Airforce Noval Office Enclave,28.587688,77.066452
508,DC4201,Dwarka Sec-6/7,28.59126,77.069535
509,DC4202,Dwarka Sec-6 Telephone Exchange,28.593228,77.070994
510,DC3646,Dwarka Crossing / Maharaja Agrasen Hospital,28.5931,77.07968
511,U00731,Health Centre,28.592067,77.0813
512,U00780,Mangla Puri Terminal,28.590099,77.086907
513,U02523A,Shivaji Stadium Terminal,28.632763,77.215806
514,DC3751,Shaheed Bhagat Singh Marg,28.63325,77.212283
515,U02415,Shaheed Bhagat Singh Marg,28.6334,77.2092
516,U02288,Gole Market,28.6347,77.2037
517,U02283,PS Mandir Marg,28.638783,77.20345
518,U02306BM,Balmiki Mandir,28.639867,77.2043
519,U02295,Panchkuian Road Banwai Lal Hospital,28.6417,77.2042
520,U02240,Meghdoot Bhawan,28.643667,77.201033
521,U02105,Pusa Road Petrol Pump Sadhu Vaswani Marg,28.644583,77.192833
522,U02028,Karol Bagh Metro Station,28.643911,77.188747
523,U99926,Rajendra Place / Karol Bagh Telephone Exchange,28.642667,77.180083
524,U01796,East Patel Nagar,28.6423,77.1733
525,U01717,South Patel Nagar (Metro Station),28.6453,77.1683
526,U01665,West Patel Nagar,28.647504,77.164974
527,U01575,Shadipur DTC Colony Metro Station,28.6512,77.1585
528,U01543,Shadipur Depot,28.653117,77.1555
529,U01472,Moti Nagar Industrial Area,28.657317,77.1485
530,U01399,Karampura Terminal,28.661,77.142383
531,U01374,B Block New Moti Nagar,28.6635,77.1406
532,U01337,Punjabi Bagh Terminal,28.66935,77.1374
533,U01463,Britannia Chowk Shakurpur,28.684284,77.147583
534,U01488,Telephone Exchange Shakurpur,28.686484,77.150934
535,U01521,Wazirpur DTC Depot Ring Road,28.691926,77.153426
536,U01504,Guru Govind Singh College,28.697933,77.151517
537,U01498,TV Tower (Power House),28.6997,77.1512
538,U01426,DAV School,28.6998,77.1438
539,U99722,Pitam Pura KD Block,28.7002,77.1411
540,U01361,Pittampura AP-Block,28.7031,77.1395
541,U01345,Pitampura CD-Block,28.7063,77.1382
542,U01294,Pitampura Power House,28.7047458,77.1320141
543,U01270,Madhuban Chowk (Outer Ring Road),28.7048,77.1322
544,U01251,Madhuvan Chowk,28.7046,77.13
545,U01194,Sai Baba Chowk Rohini,28.708,77.125
546,U01174,Sai Baba Chowk Rohini,28.709054,77.123651
547,U01101,Rohini Sec 7 and 8,28.711431,77.120195
548,DC0005,Rohini West Metro Station,28.715,77.115
549,U01081,Rohini Depot 1 Sec 6 (Ambedkar Hospital),28.7158,77.113983
550,U01064,Rajeev Gandhi Cancer Hospital,28.71725,77.111833
551,U01033,Rithala Metro Station,28.7196,77.1084
552,U01006,Pal Colony,28.7235,77.1036
553,DC0040,Rithala Village,28.725917,77.100106
554,DC0041,Sec-24 Rohini Main Road,28.727,77.0984
555,DC0042,Dera Satguru Sewaram Sahai Sec 24/25,28.72965,77.094683
556,DC0043,Sec-24 Rohini,28.7283,77.0926
557,DC0044,Hanuman Mandir Rohini Sec 24,28.722883,77.087733
558,DC0045,Rohini Sec 23 Pkt 1 (Green Hill Aptt.),28.719309,77.08471
559,DC4419,Ghuman Hera Village,28.532153,76.922323
560,DC4420,Ghuman Hera More / Shikarpur Crossing,28.537115,76.922376
561,DC4421,Dewta Wala mandir,28.548976,76.930686
562,DC4422,Hasanpur Village,28.556573,76.936719
563,DC4423,KharKhari Rondh,28.56176,76.941887
564,DC4424,Pandwala Crossing,28.574027,76.952356
565,DC4425,KharKhari Jatmal / Surhera Crossing,28.582168,76.957902
566,DC4426,KharKhari Nahar / Khera Dabur,28.58704,76.959128
567,DC4432,Khera Village 2,28.596312,76.964794
568,DC4784,Krishna Nagar / Gopal Nagar,28.606791,76.972726
569,DC4461,Jhatikra Crossing Pandwala Road,28.584748,76.995233
570,DC4452,Rewla Tajpur Crossing,28.572355,76.980956
571,DC4454,Purani Basti Rewla Khanpur,28.569584,76.977685
572,DC5259,Rewla Khanpur Depot,28.568611,76.97664
573,DC5415,Tikri Khurd,28.835983,77.123838
574,DC4967,Tikri Khurd Crossing / AMPC,28.836177,77.12839
575,DC4979,Tikri Khurd Crossing / AMPC,28.835604,77.128935
576,DC4980,Khampur Village,28.824476,77.132311
577,DC5058,Bakauli Village (GT Road),28.810288,77.137092
578,DC5082,Shani Dham Mandir GT Road,28.80415,77.14274
579,DC4829,Pwd Office,28.8012,77.138967
580,DC4830,Alipur Village GT Road,28.796617,77.1396
581,DC4832,Jind Pur Crossing,28.793233,77.14415
582,DC4833,Sai Mandir,28.78865,77.141467
583,DC4834,Budhpur GT Road,28.782107,77.141601
584,DC4835,Jain Mandir,28.77715,77.142633
585,DC4836,Nangli Puna,28.774167,77.143267
586,DC4837,Gurudwara Siraspur GT Road,28.764956,77.146126
587,U00736,Kapashera Border,28.522481,77.082442
588,U00759,Kapashera Village,28.524517,77.0837
589,U00808,Kapashera Crossing,28.5313,77.08815
590,U00834,Samalkha Village,28.534652,77.090446
591,U00856,Samalkha Crossing,28.538205,77.091434
592,NS0198,Puspanjali G Block,28.5415,77.07682
593,U00527BP,Dwarka Road,28.544217,77.065083
594,U00527,Bharthal Under Pass,28.547567,77.057117
595,DC4186,Dwarka Sec-21 Metro Station,28.55175,77.0565
596,DC4184,Dwarka Sec-21 Crossing,28.55411,77.05858
597,DC4288,Dwarka Sec 22,28.558065,77.061889
598,DC4935,Dwarka Sec-20/21 Crossing,28.56415,77.06297
599,DC4929,Dwarka Sec-8 Metro Station,28.56622,77.06691
600,DC4930,Shahbad Mohammad Pur School,28.56294,77.07074
601,DC4931,Shahbad Mohammad Pur Village,28.560113,77.071542
602,DC4932,Shahbad Mohammad Pur School,28.56278,77.07072
603,DC4933,Dwarka Sec-8 Metro Station,28.56637,77.06677
604,DC4936,Dwarka Sec-8,28.56852,77.06788
605,DC4937,Bagdola Village,28.57252,77.06916
606,DC4938,Dwarka Sec-8 DTC Depot,28.5758,77.07134
607,DC4939,National Malariya Research Centre (Dwarka),28.5765,77.07594
608,DC4940,Dada Dev Mandir,28.57818,77.07708
609,DC4941,National Malariya Research Centre (Dwarka),28.57876,77.07616
610,DC4942,Royal Residency (Dwarka),28.5815,77.0703
611,DC4943,Munirka Flats (Dwarka),28.58367,77.06701
612,U99908,Dwarka Sec 1,28.594483,77.073583
613,DC4846,Sulabh International Centre,28.59687,77.080944
614,DC4844,Mahaveer Enclave III,28.60084,77.08199
615,DC4843,Dashrath Puri,28.60353,77.08266
616,DC4841,Vijay Enclave (Palam-Dabri Road),28.60654,77.08111
617,DC4839,Dabri Village,28.608043,77.081954
618,U00781,Dabri Xing,28.6128,77.0862
619,U00807,C2D Janakpuri,28.61446,77.086985
620,U00810,C4E Janakpuri,28.616659,77.087976
621,U00820,C2B Janak Puri,28.621222,77.088818
622,DC4065,Bharti College,28.62235,77.09365
623,DC4066,Virender Nagar / Dilli Haat,28.6232,77.09615
624,DC4944,Hari Nagar Depot,28.62541,77.10109
625,U00967,G Block Hari Nagar,28.627917,77.100067
626,U00950,Fateh Nagar,28.631133,77.098567
627,U00928,Tilak Nagar Jail Road,28.635737,77.096692
628,DC3534,Tilak Nagar Crossing (Najafgarh Road),28.635322,77.092959
629,DC3535,Janak Puri Check Post,28.6341,77.089333
630,U00773,Janakpuri East Metro Station/ Nangli Zalib,28.6323,77.08465
631,U00712,District Centre Nazafgarh Road,28.630417,77.079983
632,U00679,Dholi Piao,28.629,77.076367
633,U00617,Vikaspuri Crossing (Shivaji Marg),28.626317,77.069689
634,U00600,Uttam Nagar Terminal,28.625329,77.066948
635,U00779,Mangla Puri Terminal,28.5899833333333,77.0870166666667
636,U00732,Health Centre,28.591,77.0814
637,U00714,Dwarka Crossing / Maharaja Agrasen Hospital,28.592585,77.080442
638,U99641,Dwarka Sec 1,28.594283,77.073867
639,U00626,J M International School,28.59535,77.0701
640,U00589,Dwarka Sec 2-6,28.597367,77.064883
641,U00558,Madhu Vihar,28.5998,77.0612
642,U00526,Rajapuri,28.6037812,77.0550146
643,DC3647,Matiyala Xing,28.605083,77.0517
644,U00469,DPS Matiyala,28.60445,77.04625
645,U00459,Dwarka Sec 3-4,28.602633,77.043217
646,U00449,Dwarka Sec 13-3 Xing,28.602567,77.040983
647,U00439,MRV School Sec 13 Dwarka,28.603917,77.0389
648,U00424,Dwarka Sec 13,28.605567,77.036383
649,U00416,NSIT (Netaji Subhas Institute) / Sulahkul Mandir,28.607617,77.035033
650,DC3626,Suraj Vihar,28.613433,77.03315
651,U00389,Kakrola More,28.618905,77.029949
652,U00377,Kakrola Bridge,28.619758,77.024856
653,U00367,Nangli Dairy,28.619772,77.017944
654,DC4881,Chhathh Ghat Park,28.618803,77.015219
655,U00354,Arjun Park,28.618083,77.013083
656,U00329,Nangli Sakrawati Crossing,28.616344,77.007924
657,DC3562,Nangli Sakrawati,28.614715,77.004077
658,U00293,Sai Baba Mandir (Nazafgarh),28.613433,76.998983
659,U00285,Power House NajafGarh,28.6129333333333,76.9955666666667
660,U00261,Tuda Mandi,28.612458,76.99146
661,U03064,Nizamuddin Railway Station,28.586388,77.253259
662,U03061,Rajdoot Hotel,28.5825,77.2527
663,U03122,Ashram (Hari Nagar),28.573817,77.257333
664,U03063,Sri Niwaspuri / PG DAV College Lajpat Nagar,28.56675,77.253117
665,U99867A,ESI Hospital Okhla,28.51529,77.281062
666,U03362,Central Work Shop II,28.5164,77.2835
667,DC1102,Okhla Depot IV CWS II,28.51835,77.284767
668,DC3707,ISBT Kashmere Gate Terminal,28.66696,77.227456
669,U02517,Tees Hazari Court,28.666662,77.21926
670,U99922,St Stephen Hospital,28.6671,77.2149
671,U02411,Ice Factory,28.666851,77.209097
672,U02348,Roshnara Road,28.669035,77.204663
673,U02235,Roshnara Bagh,28.6717,77.2007
674,U02246,Clock Tower,28.6774,77.201633
675,U02208,Shakti Nagar,28.6804,77.1993
676,U02143,Shakti Nagar Nangia Park,28.679846,77.195746
677,U02040,Chowki No 2 / Gulabi Bagh Crossing,28.677233,77.188967
678,U02023,Gulabi Bagh,28.674998,77.188525
679,U01992,Shastri Nagar A Block,28.672401,77.186038
680,U01945,Subhadra Colony,28.671105,77.184219
681,U01912,Shastri Nagar Metro Station,28.669997,77.181336
682,U01837,Shastri Nagar E Block,28.6711,77.17605
683,U01790,Shastri Nagar Shiv Mandir,28.6716,77.173
684,U01727,Inderlok Metro Station,28.673633,77.168983
685,U01664,Kanhaiya Nagar,28.680933,77.165433
686,U01627,B3 Keshav Puram,28.6861,77.1629
687,U01621,B-4 Keshav Puram,28.687583,77.162267
689,U01014,Mangol Pur School (Kanjhawla Road),28.694582,77.10507
690,U00934,Avantika Xing,28.6982,77.097
692,U00658,Rohini Sec 20/21 More,28.7155,77.0743
693,DC4512,Satyapuram Jharoda,28.665305,76.943439
694,DC4514,Jharoda Nala Crossing,28.6586,76.9479
695,DC4493,Jharoda Kalan,28.655083,76.950083
696,DC4494,Jharoda Village,28.65085,76.9531
697,DC4495,S.S. Kanya Vidhyalaya,28.646688,76.956119
698,DC4496,PTS Jharoda,28.642863,76.958365
699,DC4497,CRPF Jharoda,28.638805,76.960707
700,DC4503,Sainik Enclave Jharoda,28.633583,76.963783
701,DC4498,Saraswati Kunj Jharoda,28.63045,76.965683
702,DC4504,Naveen Palace,28.627867,76.967333
703,DC4499,Baba Haridass Nagar,28.623817,76.970483
704,DC4500,New Anaj Mandi,28.619058,76.974408
705,DC4501,Surakh Pur Crossing,28.6155,76.976417
706,U00598,Uttam Nagar Terminal,28.625449,77.066447
707,DC3691,A-3 Janak Puri,28.619633,77.079183
708,U00766,C-2 Janakpuri,28.6219,77.0842
709,U00825,C2B Janak Puri,28.621752,77.092199
710,U00818,C4E Janakpuri,28.617217,77.088345
711,U00870,C-3 Janakpuri,28.615417,77.092583
712,U00903,C-4H Janakpuri,28.616333,77.09525
713,U00939,Janakpuri C-5A,28.6148,77.0977
714,U00956,Desu Colony,28.6111,77.0989
715,U01069,Zunk Market,28.618433,77.11235
716,U01100,Gulab House,28.622267,77.1171
717,U01115,Bobby Soap,28.62395,77.1186
718,U01125,PS Mayapuri,28.625367,77.11975
719,U01175,Metal Forging,28.629,77.122817
720,U01217,Government Press,28.634617,77.127633
721,U01231,Mayapuri Depot,28.63685,77.12835
722,U01305,Naraina Vihar / Indra Market,28.626883,77.135333
723,U01348,Payal Cinema,28.6314,77.1384
724,U01436,Loha Mandi,28.641383,77.145217
725,U01494,Bentax,28.644717,77.147667
726,U01466,Naraina Depot,28.64905,77.1513
727,U01520,Pandav Nagar,28.650051,77.153678
728,U01549,Shadipur Colony,28.6516,77.1561
729,U01581,Shadipur Metro Station,28.6515,77.1587
730,U01663,West Patel Nagar,28.64795,77.164783
731,U01729,South Patel Nagar (Metro Station),28.6454,77.1689
732,U01769,East Patel Nagar,28.642967,77.17315
733,U01843,Rajendra Place,28.6425,77.1773
734,U99926A,Telephone Exchange Karol Bagh,28.64315,77.181917
735,U02034,Karol Bagh Metro Station,28.6442,77.189
736,U02113,Pusa Road Petrol Pump Sadhu Vaswani Marg,28.6448,77.1934
737,U02237,Meghdoot Bhawan,28.644,77.200983
738,U02285,Videocon Tower,28.6441,77.2036
739,U02396,Paharganj Police Station,28.64615,77.208267
740,U02482,Dispensary Paharganj,28.6452,77.2133
741,U02693,Ajmeri Gate / Kamla Market,28.643383,77.225733
742,U02744,JLN Marg,28.64205,77.228333
743,U02781,Zakir Husain College,28.64115,77.230067
744,U02820,Turkman Gate / G B Pant Hosipatal,28.6417,77.2333
745,U02841,Delite Cinema,28.6412,77.2352
746,U02885,Delhi Gate,28.640767,77.238667
747,U02856,Red Fort,28.6541,77.236433
748,U02839,GPO,28.661933,77.234583
749,U02786,Guru Govind Singh University (Kashmere Gate),28.6652,77.2303
750,U02785,ISBT Kashmere Gate,28.666756,77.229348
751,U02681,Mori Gate Terminal,28.666517,77.225883
752,DC5262,Bawana Sec 1 Cluster Depot,28.794928,77.041391
753,DC4529,JJ Colony Bawana Road,28.806709,77.047729
754,DC4530,Jain Shukla Mandir,28.81186,77.053907
755,DC4531,Delhi Jal Board Bawana,28.815521,77.058038
756,DC4557,Sannoth Crossing / Ghoga Crossing,28.819735,77.063843
757,DC5260,Sannoth Village,28.81561,77.07098
758,DC5103,Holambi Kalan JJ Colony,28.809702,77.088087
759,DC5362,Holambi Kalan Fatak,28.809404,77.098773
760,DC4997,Holambi Kalan Crossing,28.809357,77.10746
761,DC5008,Jeet Farm,28.800239,77.114663
762,DC5009,Holambi Khurd Crossing,28.797139,77.117385
763,DC5010,Alipur Garhi,28.79804,77.127346
764,DC5011,Alipur Village,28.797253,77.133138
765,DC4808,Pwd Office,28.8022,77.1386
766,DC4965,Bakauli Village,28.811931,77.135652
767,DC4966,Khampur Village,28.824805,77.13183
768,DC5417,Tikri Khurd Crossing,28.835211,77.12846
769,DC5416,Tikri Khurd,28.835878,77.1238
770,U03656,Anand Vihar ISBT Terminal,28.64846,77.317489
771,U03710,Ram Prastha Crossing,28.660717,77.319917
772,U03713,Ram Prastha Temple,28.6632,77.3202
773,U03724,Surya Nagar,28.666933,77.321467
774,DC3662,Shahadara Border (Dilshad Garden Mtr Stn),28.676167,77.321233
775,U03689,Jhilmil Xing,28.6761,77.3174
776,U03647,Dilshad Garden GT Road,28.675883,77.3118
777,U99890,Telephone Exchange,28.675817,77.309217
778,U03515,Mansarovar Park Metro Station,28.675479,77.300119
779,U03296,Welcome Colony Metro Station,28.672,77.275
780,U03241,Welcome Colony,28.6711,77.2698
781,U03198,Seelampur Metro Station,28.670507,77.26573
782,U03167,Dharam Pura,28.670717,77.261917
783,U03125,Shastri Park,28.6723,77.2571
784,DC3593,Shastri Park,28.672867,77.253967
785,U03020,Shyam Giri Mandir,28.67382,77.248024
786,DC3594,Shastri Park DMRC Depot,28.674167,77.243433
787,U02948,Shastri Park Metro Depot,28.673433,77.241183
788,DC3595,ISBT Bridge,28.6690446503364,77.2282825671056
789,U02382,Azad Market,28.6627,77.2075
790,U02319,Bara Hindu Rao,28.6608666666667,77.20415
791,U02291,Model Basti,28.6572,77.2038
792,U02202,Guru Govind Singh Marg,28.6552,77.199
793,U02121,Tibiya College,28.6574,77.1947
794,DC3657,Ram Jas Road,28.658993,77.191289
795,U99836,Liberty Cinema,28.6598,77.1888
796,U01968,Government Quarter Sarai Rohila,28.6613,77.184633
797,U01925,Sarai Rohila,28.662417,77.1822
798,U01812,Anand Parvat Industrial Area,28.664314,77.175758
799,U01744,Daya Basti Flyover,28.666346,77.169943
800,U01672,Zakhira Flyover,28.668361,77.165364
801,U01533,Ashok Park,28.671183,77.15675
802,U01491,Ram Pura,28.671883,77.153033
803,U01459,Punjabi Bagh Power House,28.672673,77.146921
804,U01417,Punjabi Bagh Terminal (Rohtak Road),28.67315,77.143517
805,U03305,C 4 Yamuna Vihar,28.702233,77.27835
806,U03272,Yamuna Vihar Brijpuri,28.702633,77.2737
807,U03242,B-Block Yamuna Vihar,28.702917,77.269733
808,U99761,Bhajanpura,28.703351,77.263706
809,U03130K,Khajuri,28.7039,77.2562
810,DC3588,Garhi Maidu,28.6992,77.255533
811,U03097,Gamri Extn Pusta No.5,28.6957,77.2551
812,U03080,Kartar Nagar,28.68945,77.254167
813,U03086,Jagjit Nagar,28.686317,77.254567
814,U03098,Pusta No-2,28.683767,77.255217
815,DC3590,New Usman Pur Pusta No-1,28.679983,77.256183
816,DC3591,Zero Pusta,28.6778,77.256783
817,DC3592,Shastri Park Pusta Road,28.674017,77.2563
818,U02698,Ludlow Castle,28.6723333333333,77.2258666666667
819,DC3654,Exchange Store / Civil Lines Metro Station,28.676783,77.224833
820,DC0016,IP College,28.67961,77.22396
821,U02628,Old Secretariat (Postal Account Office),28.6837833333333,77.22215
822,DC0017,Vidhan Sabha Metro Station,28.6877833333333,77.2214333333333
823,U02609,Khyber Pass,28.6906,77.2211666666667
824,U02571,Mall Road,28.693617,77.2184
825,U02504,Vishwa Vidyalaya Metro Station,28.695193,77.214053
826,U02461,INS Hostel,28.6962166666667,77.2116
827,U02380,GTB Nagar / Haqiqat Nagar,28.698224,77.207503
828,U02665,Minto Road Terminal,28.639417,77.223773
829,U02663,Shivaji Park,28.638735,77.224176
830,U02634,Super Bazar,28.632583,77.22305
831,U02543,Palika Kendra,28.628567,77.216783
832,U02492,P S Parliament / Jantar Mantar,28.625448,77.214345
833,U02478,Aakashwani Bhawan,28.62045,77.212633
834,U02497,Krishi Bhawan,28.615,77.2124
835,U02481,Udyog Bhawan,28.6126,77.2122
836,U02436,Sunehri Masjid/ G Block,28.6094,77.2097
837,U02456,Krishan Menon Marg,28.6051,77.2111
838,U99974A,PS Tuglak Road,28.599917,77.211317
839,U99871,Tughlaq Crescent,28.5949,77.212
840,U02480,SJ Madrasa,28.586683,77.212767
841,U02475,SJ Airport,28.5841,77.2126
842,U02441,INA Colony,28.5759,77.2102
843,U02417,Kidwai Nagar,28.5735,77.2095
844,U02385,AIIMS,28.566983,77.20795
845,U02381,Yusuf Sarai,28.5627,77.2077
846,U02362,Green Park,28.5572,77.2068
847,U02326,Hauz Khas,28.5529,77.2051
848,U02290,Padhmini Enclave,28.5498,77.2038
849,U02258,IIT Gate,28.5462,77.2025
850,U02279,Panchsheel Club / Sarvpriya Vihar,28.5439,77.2052
851,U02429,Bhavishya Nidhi Enclave,28.5428,77.209567
852,U02460,Begumpur (Malviya Nagar),28.536667,77.209583
853,U02439,Malviya Nagar,28.535406,77.208553
854,U02302,Aurobindo College,28.5326,77.2046
855,U02223,Geetanjali Enclave,28.530317,77.199633
856,U02243,PNB Geetanjali,28.529417,77.2014
857,U02287,Saket A Block (Malviya Nagar Metro Station),28.528,77.205
858,U02412,Press Enclave,28.5282,77.2091
859,U02462,HaujRani / MaxHospital,28.5285,77.2119
860,U02519,Hauj Rani,28.5297,77.2158
861,U02561,Khirki Village,28.530183,77.21835
862,DC3716,PSRI,28.53145,77.223883
863,U02718,Vocational College,28.532283,77.22695
864,U99870,Sheikh Sarai Phase II,28.53305,77.230667
865,U02793PV,Pushpa Bhawan,28.527,77.2312
866,U02762,Pushp Vihar,28.5247,77.230317
867,U02722,Ambedkar Nagar Terminal,28.515588,77.22728
868,U02761,Ambedkar Nagar Depot,28.515267,77.2284
869,U02834,Khanpur Extension / Devli Xing,28.514,77.2344
870,U02888,Vayu Sena Bad (Tigri),28.5129,77.2389
871,U02957,Batra Hospital / Satya Narayan Mandir,28.5124,77.2433
872,U03033,Hamdard Nagar / Sangam Vihar,28.512167,77.248667
873,U02349,Kendriya Terminal (Pt. Pant Marg),28.6214,77.2064
874,U02322,Kendriya Terminal / Gurudwara Rakab Gunj,28.621017,77.205283
875,U02277,Talkatora Road,28.6222,77.2031
876,U02149,Dr. RML Hospital,28.6224666666667,77.19665
877,U02118,Talkatora Stadium Garden,28.621483,77.194617
878,U02072A,Sardar Patel Road Xing (11 Murti),28.611,77.1908
879,U02039,Palika Kutumb,28.6078,77.1891
880,U01951,Bhartiya Sadhu Samaj,28.603917,77.1845
881,U01860,Railway Colony (Sardar Patel Marg),28.600783,77.1785
882,U01826,Bapu Dham,28.5994,77.1758
883,U01765,Officer Enclave S.P Marg,28.597,77.1713
884,U01635,Dhaula Kuan,28.592721,77.163492
885,U01578,Golf Club,28.592867,77.158433
886,DC3649,R R Line,28.59572,77.150948
887,U01356,S O Flats Carriappa Marg,28.6002,77.139733
888,NS0257,Thimiyan Park,28.60265,77.133483
889,U01208,Kirbi Place,28.6051,77.1269
890,U01163,Supply Depot,28.606633,77.123233
891,U01080,Janak Setu,28.6104,77.1138
892,U01023,Lajwanti Garden,28.613845,77.106342
893,U01004A,D Block Janak Puri,28.610606,77.10369
894,U00965,SagarPur Vashisht Park,28.609159,77.099659
